age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
26,9,4,Master,Full-time,80066,Same Religion,1,4.558465275210073,1,Avoidant,6.473132005666279,0,0,0,1.218353121136718,4,Love,1,1,9.298749475849686,0
22,1,1,Master,Full-time,99818,Same Religion,0,5.471002657097497,1,Collaborative,5.010279664088549,0,0,0,7.510927425819728,7,Love,1,0,5.296726355738026,0
22,14,1,High School,Homemaker,70009,Different Religion,1,5.186896301609457,5,Avoidant,5.698022841197549,0,0,0,3.9341494928158935,4,Love,0,0,6.3180517478315394,0
30,1,0,Bachelor,Unemployed,64524,Same Religion,1,7.947790902435081,1,Aggressive,5.074595752182553,0,0,0,8.849114526709554,1,Love,1,0,5.710097877772841,1
25,2,3,High School,Full-time,26193,Different Religion,0,6.685273128712061,2,Aggressive,5.322631901502201,0,0,0,7.986595700295944,4,Love,1,0,4.037078870763392,0
29,22,3,High School,Full-time,89454,Same Religion,1,5.09991448397035,0,Collaborative,5.616631093832025,0,0,0,6.955395753727032,3,Arranged,1,0,5.784457736912311,0
23,12,2,Bachelor,Full-time,62859,Not Religious,1,4.566542019346311,2,Collaborative,4.281755433295252,0,0,0,5.652437123721649,2,Love,1,0,8.485172868158081,1
28,1,1,High School,Homemaker,66187,Same Religion,1,7.732490649000174,2,Avoidant,1.0,1,0,0,4.136267613031679,4,Love,1,0,4.406870860125608,0
34,17,3,Bachelor,Homemaker,67908,Same Religion,0,6.28851617393512,4,Aggressive,6.8043252392198665,0,0,0,6.620127232046896,0,Love,1,0,7.020168570207732,0
30,6,2,Master,Full-time,62284,Not Religious,0,8.014894798686122,2,Collaborative,5.285064773151601,0,0,1,6.115878147290112,3,Love,1,0,8.333460009052086,0
25,18,3,Bachelor,Full-time,60158,Same Religion,1,7.23531675714688,1,Passive,1.0202481244860326,0,0,0,6.798991271405183,4,Other,0,0,5.140978387270197,0
29,9,2,Master,Part-time,52708,Not Religious,1,1.0,4,Collaborative,6.822933291678298,0,0,1,4.123514263382127,2,Love,0,0,5.82251158544616,1
26,11,0,High School,Full-time,74539,Different Religion,0,8.144430785881363,1,Passive,5.927165887308688,1,0,0,8.91404612755673,5,Love,1,0,5.559131090885238,1
28,40,2,Master,Full-time,29994,Not Religious,1,6.249703960969285,5,Passive,1.2194457019962202,1,0,0,9.330270925479452,4,Arranged,1,1,10.0,1
26,2,2,High School,Part-time,29566,Same Religion,0,6.492157804919016,2,Passive,9.4023511457437,1,0,1,5.173138666152809,6,Arranged,0,0,6.425518041260284,0
27,9,2,High School,Full-time,43057,Same Religion,1,1.9877745643522235,0,Passive,4.867320606269911,0,0,0,6.0313192645692375,3,Love,0,0,5.709394952813966,1
29,6,3,High School,Part-time,84974,Not Religious,0,5.025594229512516,0,Collaborative,10.0,0,0,0,6.161115303836686,2,Arranged,1,0,6.158054517762686,1
23,1,1,Bachelor,Full-time,68905,Not Religious,1,6.116530165873855,1,Passive,7.889065770984049,0,0,0,6.312083637647443,1,Arranged,0,0,7.941408467799629,0
22,1,1,Bachelor,Unemployed,47307,Different Religion,1,3.4337904274040345,4,Collaborative,9.029653670804002,0,0,0,4.358487081192547,2,Arranged,1,1,5.728570040766888,1
21,1,1,No Formal Education,Part-time,43988,Same Religion,1,8.654453672277718,2,Aggressive,5.135406140800578,1,0,0,7.153515125906901,2,Love,1,0,6.003779848291615,1
19,10,2,Master,Part-time,58411,Not Religious,1,7.492970377858537,1,Passive,5.530212535160336,0,0,0,3.701506406549957,3,Arranged,0,0,3.914821180270335,1
21,8,2,Bachelor,Unemployed,68005,Same Religion,0,5.196883963096109,0,Avoidant,6.65789339784619,1,0,0,6.561111668970928,2,Love,0,0,1.4827652323866864,0
28,8,1,Bachelor,Full-time,87217,Different Religion,1,9.627567441970063,2,Passive,5.807171992363928,0,0,1,1.83525353153176,5,Love,1,0,3.3786570678038155,1
23,1,0,Bachelor,Full-time,101055,Same Religion,1,6.739624840756853,2,Aggressive,6.694813087472234,0,0,0,7.343649808369731,3,Arranged,1,0,8.001562509518632,1
30,6,2,Master,Full-time,57482,Same Religion,1,8.744674166280427,2,Avoidant,4.823176823504129,0,0,0,6.529598723471966,3,Love,1,0,5.329182641648236,0
28,25,0,Master,Full-time,104042,Same Religion,1,4.368021196780909,1,Collaborative,1.0,0,0,0,4.701763405238751,1,Arranged,1,0,4.841594149374826,1
18,5,0,Bachelor,Full-time,61592,Not Religious,1,6.956107010027488,2,Aggressive,3.909108088087161,0,1,0,6.896761002233196,2,Love,0,0,7.083634096207045,0
31,9,2,Bachelor,Unemployed,66046,Different Religion,1,8.685031226292999,3,Collaborative,6.160860059783003,0,0,0,9.306833184143157,4,Love,1,0,7.35358498166509,0
32,15,0,Master,Full-time,79575,Not Religious,0,8.368098559674085,3,Avoidant,5.958363043593091,0,0,0,9.356974487608309,3,Love,1,0,8.140246070592918,0
23,15,0,High School,Full-time,82477,Same Religion,1,8.01793769916877,3,Passive,10.0,0,1,0,7.281955247104275,3,Other,0,0,6.087386086171978,0
30,7,1,High School,Unemployed,91508,Same Religion,0,8.488654113954805,1,Collaborative,4.124477064234783,0,0,0,7.124506747033674,5,Love,0,0,7.300732673671644,1
23,19,1,Bachelor,Part-time,34285,Same Religion,1,9.05469645535401,3,Avoidant,5.992040608372856,0,1,0,8.394816994349222,3,Arranged,1,0,4.535900752770015,0
28,4,3,Master,Full-time,62444,Same Religion,1,1.384550628735064,0,Avoidant,6.751734294495407,1,0,1,7.954131088895538,2,Arranged,0,0,8.212522940533232,0
21,21,0,Bachelor,Full-time,85102,Same Religion,0,5.147518926515249,0,Collaborative,6.214309700966666,0,1,0,4.171016585430941,6,Love,1,0,7.540953508379965,1
19,2,3,No Formal Education,Full-time,38639,Same Religion,1,2.51524847576506,3,Passive,3.0319818425196248,0,0,1,6.873537577940536,3,Love,0,0,6.945895144426662,1
26,3,1,High School,Full-time,22559,Same Religion,1,2.5423972138531314,1,Collaborative,6.106701932072755,0,0,0,5.386512165243605,2,Other,1,0,7.100852247849815,1
27,1,2,Bachelor,Homemaker,30276,Same Religion,1,4.957189523241717,2,Aggressive,2.5450082037914115,1,1,1,9.9212162582774,1,Arranged,0,0,9.570084809145335,1
26,15,0,Bachelor,Full-time,57566,Same Religion,1,5.142594709541999,3,Passive,3.913232035077425,0,0,1,7.497209440894688,4,Love,1,0,9.394079489580724,0
22,5,1,PhD,Part-time,100432,Not Religious,1,8.721440095409221,1,Passive,4.592136825326953,0,0,0,5.5404229700452445,2,Arranged,0,1,7.696651486077569,0
26,2,1,High School,Homemaker,29830,Different Religion,1,3.616653270835484,3,Collaborative,4.556518741884444,1,0,0,5.625167648281115,1,Love,1,0,9.863869160158918,1
29,2,1,Bachelor,Part-time,36684,Not Religious,0,6.35839501171995,1,Collaborative,1.1635445831997715,0,1,0,2.8975724550336497,2,Love,1,0,5.109243989080516,0
27,23,6,High School,Full-time,49933,Not Religious,1,9.194830623821804,3,Avoidant,4.906639355665099,0,0,1,6.347690679654054,1,Love,1,0,3.7160831083246615,1
28,17,2,Bachelor,Unemployed,40133,Same Religion,1,5.694110219347851,3,Aggressive,5.329202826635319,0,0,0,4.82122482002495,1,Arranged,0,0,6.629182381051756,1
24,8,1,Master,Unemployed,36511,Different Religion,1,9.903856218624393,2,Passive,5.583669924143424,0,0,0,6.44498705883022,2,Love,1,0,5.511100119588075,1
33,9,2,Bachelor,Part-time,19227,Different Religion,0,2.2494156821781472,1,Aggressive,4.365933251061426,0,0,0,10.0,2,Love,0,0,5.325186705009711,1
22,6,4,Master,Homemaker,49436,Same Religion,1,4.301464979268696,2,Aggressive,9.93723998229728,0,0,0,5.944280726332197,2,Love,0,0,4.534776317966872,0
30,4,1,PhD,Part-time,99203,Not Religious,1,9.085858772538227,3,Collaborative,5.459044095175334,0,0,0,3.0799999822940145,2,Arranged,1,0,7.666342721849795,0
33,24,1,High School,Unemployed,71095,Same Religion,1,4.64558598579589,1,Aggressive,3.931643604634332,1,0,0,5.192629856694401,3,Love,1,0,5.135123196344693,1
30,1,2,Master,Homemaker,83525,Same Religion,1,5.520308245566329,1,Passive,5.785549893287687,0,0,1,5.931066028665812,2,Love,1,0,7.4589810332641,1
26,5,1,High School,Part-time,47903,Different Religion,1,9.34273146689795,3,Avoidant,3.4097676898734752,0,1,0,5.316120424125628,1,Love,1,0,7.941815231752704,1
25,4,1,High School,Part-time,43149,Different Religion,1,7.328838662330949,5,Collaborative,7.410860365929404,0,0,0,6.519867690852275,6,Arranged,1,0,6.628950770055937,1
33,6,1,Bachelor,Part-time,70428,Same Religion,1,2.711239061244746,0,Collaborative,6.280583552621256,0,1,0,5.9323382365228525,3,Love,0,0,6.520715207760677,0
20,6,0,Master,Unemployed,61677,Same Religion,1,7.234416665040492,2,Passive,9.039827316339524,0,0,0,6.9220033404298364,5,Arranged,0,0,6.540075391224144,0
23,7,1,Bachelor,Unemployed,58888,Same Religion,1,4.586415618560283,3,Aggressive,7.497172855237085,1,0,0,6.543555017443516,5,Love,1,0,7.093465610553737,1
26,1,1,High School,Full-time,93545,Same Religion,1,5.013378388751741,2,Aggressive,8.752817739427693,0,0,1,9.251766939380598,1,Love,1,0,7.876342321459262,1
34,7,0,PhD,Unemployed,43896,Not Religious,1,5.81325512754879,3,Collaborative,1.0,0,1,0,7.446788926853099,3,Arranged,1,0,5.030543037970081,1
29,2,3,Master,Unemployed,41132,Not Religious,1,4.843068004195728,3,Collaborative,2.4446397008310794,0,0,0,8.354305543824697,2,Love,1,0,6.763296755331464,0
23,2,2,High School,Unemployed,77031,Different Religion,1,6.979786270420735,2,Avoidant,6.761527629316605,0,0,0,4.540605453211755,4,Arranged,1,0,4.564635465954404,0
26,1,4,Bachelor,Unemployed,74340,Same Religion,0,4.256700544100731,1,Avoidant,3.5529559985610364,0,0,0,7.407155686840471,4,Arranged,1,0,3.669143378919821,0
24,14,0,High School,Full-time,39118,Same Religion,0,6.607459017889083,1,Aggressive,8.836042539916102,0,1,1,7.44641977297956,4,Arranged,1,0,2.7555632790215427,0
24,5,0,Bachelor,Full-time,61580,Same Religion,1,7.513507827239842,2,Avoidant,4.401790672115089,0,0,0,3.879612260191652,2,Love,1,0,2.261708507940245,1
32,9,2,Bachelor,Unemployed,24129,Same Religion,1,5.8674132959818825,3,Collaborative,7.816348011708996,0,0,1,4.950960234695822,0,Love,1,0,4.578925262380158,0
21,13,1,Bachelor,Homemaker,65960,Same Religion,0,6.138442045954327,5,Collaborative,6.2162119210185445,0,0,0,6.510454661809749,4,Love,1,0,1.055295468936185,1
36,11,2,High School,Full-time,50634,Same Religion,1,6.180743113341666,1,Collaborative,4.783489359411375,0,0,0,6.477594564803437,5,Love,1,0,7.2699848564654,0
32,6,0,Master,Part-time,55082,Same Religion,1,6.2574811530243535,1,Avoidant,3.258092701127033,0,0,0,6.783377314271943,2,Love,1,0,4.331986270887695,0
33,4,2,High School,Unemployed,37201,Same Religion,1,5.793678552756885,1,Passive,5.815032730898766,1,1,0,5.916704579378974,5,Love,0,0,6.717911381302031,1
25,4,0,Bachelor,Unemployed,83895,Same Religion,1,5.697320360815954,2,Collaborative,4.57318535722652,0,0,1,6.599296834732223,4,Love,1,0,7.233191764865799,0
27,10,2,High School,Part-time,65247,Same Religion,1,5.756276286953676,1,Aggressive,3.004351231308744,1,0,0,5.541136481066771,2,Love,0,0,6.828544061370984,0
20,6,2,Bachelor,Full-time,79872,Different Religion,1,6.372135585750314,1,Avoidant,1.4572521328690744,0,1,0,6.027974083821081,3,Love,0,1,4.302801521985712,1
25,18,1,High School,Unemployed,57902,Same Religion,1,5.135271569995208,6,Collaborative,5.238790224846254,1,0,0,7.771083665498119,3,Love,1,0,5.873160086107698,1
30,20,0,Bachelor,Unemployed,83794,Different Religion,0,5.707053977533628,1,Collaborative,7.479053155872055,0,0,0,5.288117196936292,1,Love,1,0,9.216093127353115,1
34,1,0,Bachelor,Unemployed,22641,Different Religion,1,7.983368311870554,3,Collaborative,5.730507015825748,0,0,0,7.774060169662012,6,Love,1,0,5.970784783059497,0
22,1,2,High School,Unemployed,60116,Not Religious,1,10.0,0,Collaborative,6.807111622750794,0,1,1,6.879455465879246,0,Other,1,0,5.070534073024565,0
26,9,2,High School,Full-time,83902,Same Religion,1,10.0,3,Avoidant,4.693173376288522,0,1,1,8.981105496864952,3,Love,1,0,5.0179529231259,0
27,3,4,Bachelor,Homemaker,20379,Same Religion,1,6.267582031624084,0,Aggressive,3.020109744022977,1,0,1,6.621772477793401,4,Love,1,0,6.367193961326137,0
21,1,1,High School,Unemployed,62584,Same Religion,1,3.937734715288207,0,Avoidant,6.891132537085346,0,0,1,7.4950128440066095,5,Love,0,0,7.739648814967851,1
30,21,2,Bachelor,Part-time,71542,Not Religious,1,5.512948891901773,1,Passive,4.415748947254846,0,0,0,1.0,2,Love,1,1,5.210696151347977,0
24,2,2,Bachelor,Homemaker,52311,Different Religion,1,6.291529911435592,2,Collaborative,5.12759550515726,0,0,0,3.9063666782057247,5,Love,0,0,5.854790885497806,1
27,26,0,Bachelor,Homemaker,79890,Same Religion,1,8.164413221748816,3,Passive,6.844029593572747,0,0,1,6.570833344661797,0,Arranged,1,0,9.625093786682674,0
25,12,2,No Formal Education,Unemployed,80093,Same Religion,0,4.565078755709976,1,Avoidant,6.887475373983135,0,0,1,7.910440784145744,7,Love,0,0,5.881384908040277,0
24,14,0,Bachelor,Part-time,47636,Same Religion,1,5.751916931053775,1,Collaborative,5.258065300500695,0,1,0,6.770442672544837,2,Love,1,0,3.508062190588384,0
27,2,1,Master,Part-time,52263,Same Religion,1,3.978153051803325,5,Collaborative,7.198736163745132,1,0,1,5.227021077233054,4,Love,0,0,6.445581789195186,0
26,2,0,Master,Full-time,36770,Different Religion,1,9.332631936840976,4,Avoidant,6.346765603390439,0,0,0,3.862993258130417,2,Arranged,0,0,4.425189265895198,0
26,7,3,PhD,Full-time,66353,Same Religion,1,7.0853576499588655,0,Collaborative,6.3981332848547385,0,0,0,5.53132757465964,1,Love,1,0,7.1647570586415545,0
24,1,2,High School,Part-time,64049,Same Religion,1,5.290442589936652,2,Collaborative,8.38096378793802,0,0,0,7.044450842561671,1,Love,1,0,8.538937119171267,0
29,3,4,Master,Part-time,60046,Same Religion,0,6.128174329649704,5,Passive,6.47609509355453,1,0,1,6.662251294885494,3,Love,0,0,1.0,1
36,3,2,PhD,Full-time,62013,Same Religion,1,3.3002252639124907,2,Avoidant,9.581230071238254,0,0,1,7.759516069559535,6,Love,1,0,4.931748196988931,1
28,1,1,Bachelor,Homemaker,42856,Same Religion,0,6.909373784220094,2,Collaborative,1.6349438416933912,0,0,1,5.727689948763723,4,Love,0,0,4.764698165570587,0
32,2,0,Bachelor,Part-time,31422,Same Religion,1,6.770473235471264,2,Passive,2.7330442390944976,0,0,1,6.261777467201216,2,Love,1,0,5.300843996357613,1
21,15,0,No Formal Education,Part-time,68884,Same Religion,1,2.4573238853518835,4,Collaborative,3.8001383975219207,0,0,0,2.9452543053309874,0,Love,0,0,8.457224495869157,0
28,1,1,Bachelor,Full-time,56037,Different Religion,1,4.541273881462927,3,Aggressive,2.33680079677341,0,0,0,4.537423753913219,4,Love,0,0,6.443604034077086,1
22,1,1,Bachelor,Full-time,39378,Same Religion,1,5.402198232652152,5,Avoidant,9.533651621408172,0,0,0,8.523020982813348,1,Love,1,0,4.437950456349201,1
20,9,1,Master,Homemaker,45499,Same Religion,1,5.421772059105575,4,Passive,8.982541426081804,1,0,0,7.345678997038036,2,Love,1,0,2.584997422850318,0
24,37,4,Bachelor,Full-time,78370,Not Religious,1,4.98678121591658,3,Avoidant,6.86121658328124,1,0,1,7.985575786069015,2,Arranged,0,0,5.62574924371154,0
33,4,0,High School,Part-time,77228,Same Religion,1,6.254876769225589,3,Passive,5.899737494736802,0,0,0,5.087506421036877,3,Arranged,1,0,9.55583412619834,0
32,1,2,Bachelor,Part-time,73258,Same Religion,1,8.788621510889923,4,Aggressive,2.424910439756954,0,0,1,9.185837838158989,6,Love,1,0,3.7233738207877582,0
29,8,2,Bachelor,Part-time,59174,Same Religion,1,6.957772855605194,2,Passive,6.188107963016132,0,1,1,6.651215871946504,4,Arranged,0,0,6.141152060249338,1
20,23,0,Master,Part-time,46359,Same Religion,1,8.35643266634769,1,Collaborative,5.356004017148186,1,0,1,4.640540670504008,1,Love,1,0,6.937053456357962,1
27,15,1,Bachelor,Full-time,86445,Same Religion,0,6.728873875398602,0,Passive,7.147466986379873,0,1,1,6.8464373099177145,3,Love,1,0,6.073271837563313,0
29,9,1,Master,Full-time,53532,Same Religion,1,5.36171925977964,2,Aggressive,3.900204079137956,0,0,0,7.540669872200425,1,Love,1,1,4.033172005322519,0
28,3,0,Bachelor,Part-time,65411,Same Religion,1,5.645646274125342,3,Collaborative,6.44301331143283,0,0,0,7.092846787600539,2,Love,0,0,5.0300732313346375,0
18,7,1,Bachelor,Unemployed,42989,Different Religion,1,7.605525220294636,1,Avoidant,7.539468837710449,0,1,0,4.5922604929392445,6,Love,1,0,9.963055279068149,1
23,1,2,High School,Full-time,55234,Same Religion,1,7.081295787616873,0,Collaborative,7.300581072484357,1,0,0,6.0651267531876805,2,Arranged,1,0,1.0,1
27,11,1,Bachelor,Full-time,10000,Not Religious,0,8.666338913386781,3,Collaborative,5.391968288301456,0,0,0,8.088745216807546,3,Love,0,0,1.652589419939611,0
30,12,2,Master,Full-time,47424,Not Religious,1,6.013942540541816,3,Avoidant,8.416327540048487,0,0,0,5.175881658706008,4,Arranged,0,0,7.479305220707483,1
18,33,3,High School,Part-time,29528,Different Religion,1,3.2091668091012906,2,Collaborative,2.827977445058316,1,1,0,6.24127578809374,3,Love,1,0,7.13447448329241,0
27,3,0,Master,Full-time,64344,Different Religion,1,5.610443175324781,2,Aggressive,5.698549370449493,0,1,0,3.952941425983163,2,Love,1,0,6.754883206163749,0
28,1,3,High School,Full-time,48084,Same Religion,0,3.015003146640765,0,Collaborative,6.445798469818693,0,0,1,7.84858188560695,4,Love,1,0,4.595022434582954,0
32,7,0,High School,Part-time,53967,Same Religion,1,5.73091374231789,1,Collaborative,4.998717392034007,0,0,1,4.855201486115417,5,Love,1,0,7.181168134527022,1
31,12,2,High School,Full-time,102607,Not Religious,1,3.652588405804292,2,Aggressive,6.9064105717620725,0,0,0,9.553726881270036,2,Other,1,0,3.5685832013718284,1
30,15,0,Master,Part-time,39572,Same Religion,0,5.813721930927738,0,Avoidant,7.590430365854666,0,0,0,7.717914215861182,0,Arranged,0,0,7.3685554690538355,0
24,2,2,High School,Full-time,62438,Same Religion,0,6.294816398769728,3,Avoidant,1.0,0,0,0,5.833469704456059,4,Love,0,0,6.078191015781686,0
18,3,2,Bachelor,Homemaker,64387,Same Religion,1,5.757904499153747,1,Aggressive,8.873221473019097,0,0,0,2.096832328388984,2,Other,0,0,6.633391074337945,0
26,7,4,Bachelor,Full-time,41003,Same Religion,1,5.448909161967403,0,Aggressive,3.7080356093092393,0,0,1,5.9016670375857725,3,Love,0,0,9.836607560794617,1
33,4,3,Bachelor,Full-time,82069,Same Religion,1,5.232218752582469,4,Collaborative,7.948901274071487,0,0,0,1.349998053066482,2,Love,1,0,4.179300227865184,0
34,19,2,Bachelor,Homemaker,92926,Same Religion,0,8.267132230112388,1,Collaborative,3.343575958057315,0,0,0,5.0180963217142,4,Love,0,0,7.52361626051041,1
31,6,0,Bachelor,Full-time,83989,Different Religion,1,6.563999822834444,2,Collaborative,6.247299792270022,1,0,0,9.759781034712656,2,Love,1,0,6.363444316154347,1
30,16,2,PhD,Part-time,40923,Same Religion,1,2.958998194104367,1,Collaborative,6.318827602853439,0,0,0,5.637698098333998,2,Arranged,0,0,9.26461286181168,0
29,8,3,Bachelor,Full-time,45943,Different Religion,1,6.26582049370132,1,Collaborative,4.625482129203759,0,1,0,4.78428148986825,1,Love,0,0,6.160709390243278,0
25,14,1,High School,Full-time,19462,Same Religion,1,9.03549694039565,3,Avoidant,3.891814356693876,1,0,0,5.211608619314014,3,Love,0,0,4.710972148183873,1
27,4,1,Bachelor,Part-time,56365,Same Religion,1,5.077053434927925,4,Collaborative,10.0,0,0,0,6.823042885387859,0,Love,1,0,6.063719917116797,1
36,17,2,Bachelor,Homemaker,57796,Same Religion,1,5.230505798913685,4,Avoidant,3.7563724806950742,0,0,0,6.208933194155367,3,Love,1,0,1.6703270984458127,1
23,3,1,Bachelor,Full-time,75588,Different Religion,1,7.263676133795853,5,Aggressive,8.779879500718502,0,0,0,10.0,0,Love,0,0,5.637738800677853,0
36,7,2,PhD,Part-time,95266,Not Religious,0,4.2896415883895855,2,Avoidant,10.0,0,0,0,6.915998847791175,4,Love,0,0,9.005382498335532,0
26,2,0,Master,Part-time,34823,Same Religion,1,3.638474545710729,4,Collaborative,4.170826533946607,0,0,0,6.397875863792691,5,Arranged,0,0,6.236893653606316,0
34,6,0,High School,Full-time,62769,Same Religion,1,2.870076342381404,1,Aggressive,1.0677037046647744,0,0,0,5.786056449819642,2,Arranged,1,0,4.196423237052136,1
20,3,1,Bachelor,Part-time,55481,Not Religious,1,7.359568717429725,1,Avoidant,5.0434436987636975,1,0,1,5.75990640709218,1,Love,1,0,6.551128789887688,1
30,3,0,Master,Full-time,56972,Different Religion,1,7.738995750853283,3,Avoidant,3.874542761565092,0,0,1,9.273803365248131,3,Love,1,0,5.733593422491087,0
24,34,1,PhD,Full-time,91285,Same Religion,0,4.829435795288479,2,Avoidant,6.7337990133874825,0,0,0,7.422637344991372,3,Love,0,0,5.011105851824232,0
